keep,query_id,type,query,overlap,passage_id,evidence,passage_text
TRUE,ood_q0171,factoid,Қазақ халқы қыз баланың абыройын ненің кепілі деп санайды?,0.778,akorda_012_p10,,"әбден сіңіп кеткен. Себебі, біз - қыз баланың абыройын ел болашағының кепілі деп санайтын елміз. Әйелдің табиғаты ерекше, жаны нәзік болса да, болмысы мықты деп айтуға толық негіз бар. Әйелдердің адалдығы, ұқыптылығы, еңбекқорлығы, ал, керек болса, батырлығы мен қайсарлығы бәрімізге белгілі. Әйелдің осындай ерекше болмысының арқасында қоғамда адами құндылықтар қалыптасып, елімізде сенім мен келісім, өзара тілеулестік рухы орнайды. Қазір Қазақстан ауқымды жаңғыру жолына түсіп жатқан кезеңде әйелдердің жасампаздық рөлі арта түсетіні анық. Республикалық референдумға шығарылған халық Конституциясының жобасы мемлекетіміздің болашағын, даму бағдарын айқындайтын тарихи құжат деп айтуға толық негіз бар. Әлемдегі ахуал ушығып тұрған уақытта жаңа Конституция Тәуелсіздігіміздің тұғырын нығайтады, еліміздегі барлық қоғамдық-саяси институттардың қызметіне жаңа серпін береді. Жаңа Конституция жобасының негізгі арқауы - Қазақстанның Тәуелсіздігін, Егемендігі мен территориялық тұтастығын,"
TRUE,ood_q0172,paraphrase,Біздің қоғамдағы қыз тәрбиесінің маңыздылығы мен болашаққа тигізетін әсері қалай бағаланады?,0.364,akorda_012_p10,,"әбден сіңіп кеткен. Себебі, біз - қыз баланың абыройын ел болашағының кепілі деп санайтын елміз. Әйелдің табиғаты ерекше, жаны нәзік болса да, болмысы мықты деп айтуға толық негіз бар. Әйелдердің адалдығы, ұқыптылығы, еңбекқорлығы, ал, керек болса, батырлығы мен қайсарлығы бәрімізге белгілі. Әйелдің осындай ерекше болмысының арқасында қоғамда адами құндылықтар қалыптасып, елімізде сенім мен келісім, өзара тілеулестік рухы орнайды. Қазір Қазақстан ауқымды жаңғыру жолына түсіп жатқан кезеңде әйелдердің жасампаздық рөлі арта түсетіні анық. Республикалық референдумға шығарылған халық Конституциясының жобасы мемлекетіміздің болашағын, даму бағдарын айқындайтын тарихи құжат деп айтуға толық негіз бар. Әлемдегі ахуал ушығып тұрған уақытта жаңа Конституция Тәуелсіздігіміздің тұғырын нығайтады, еліміздегі барлық қоғамдық-саяси институттардың қызметіне жаңа серпін береді. Жаңа Конституция жобасының негізгі арқауы - Қазақстанның Тәуелсіздігін, Егемендігі мен территориялық тұтастығын,"
TRUE,ood_q0173,low_overlap,Мемлекетіміздің келешегін нығайтудағы қыз баланың орынын Президент қалай бағалады?,0.444,akorda_012_p10,,"әбден сіңіп кеткен. Себебі, біз - қыз баланың абыройын ел болашағының кепілі деп санайтын елміз. Әйелдің табиғаты ерекше, жаны нәзік болса да, болмысы мықты деп айтуға толық негіз бар. Әйелдердің адалдығы, ұқыптылығы, еңбекқорлығы, ал, керек болса, батырлығы мен қайсарлығы бәрімізге белгілі. Әйелдің осындай ерекше болмысының арқасында қоғамда адами құндылықтар қалыптасып, елімізде сенім мен келісім, өзара тілеулестік рухы орнайды. Қазір Қазақстан ауқымды жаңғыру жолына түсіп жатқан кезеңде әйелдердің жасампаздық рөлі арта түсетіні анық. Республикалық референдумға шығарылған халық Конституциясының жобасы мемлекетіміздің болашағын, даму бағдарын айқындайтын тарихи құжат деп айтуға толық негіз бар. Әлемдегі ахуал ушығып тұрған уақытта жаңа Конституция Тәуелсіздігіміздің тұғырын нығайтады, еліміздегі барлық қоғамдық-саяси институттардың қызметіне жаңа серпін береді. Жаңа Конституция жобасының негізгі арқауы - Қазақстанның Тәуелсіздігін, Егемендігі мен территориялық тұтастығын,"
TRUE,ood_q0174,factoid,"Қазақстанда жас аналар сәбиін бағып, үйде қанша жылға дейін отыра алады?",0.545,akorda_012_p12,,"жақсартып, ұлттың жаңа сапасын қалыптастыру. Сондықтан біз білімді, еңбекқор, жасампаз ұрпақты, яғни адал азаматтарды тәрбиелеуге баса мән беруіміз қажет. Қазіргі таңда дүние жүзінің әрбір түкпірінде адам капиталы немесе адам сапасы туралы айтылуда. Бұл - бүгінгі технологиялық заманның сұранысы, талабы. Еліміз үшін бұл - аса маңызды стратегиялық міндет. Осы істе әйелдердің рөлі айрықша екені сөзсіз. Қазақстан әлеуметтік саясатқа әрдайым жауапкершілікпен қараған. Шын мәнінде мұқтаж азаматтарымызға нақты, атаулы көмек көрсетіледі. Бұл саясат алдағы уақытта да жалғасады. Мысалы, елімізде бала дүние келген кезде тиісті әлеуметтік төлемдер жасалады. Берілетін қаржының көлемі қомақты. Бұдан бөлек, сәби бір жарым жасқа толғанша жөргекпұл төленеді. Көптеген мемлекетте, соның ішінде Еуропаның бай-қуатты елдерінде әйелдер екі-үш айдан кейін жұмысқа шығуға мәжбүр. Ал Қазақстанда жас аналар үш жылға дейін үйде отырып,"
TRUE,ood_q0175,paraphrase,Әлеуметтік мемлекет ретінде Қазақстан жас аналарға бала күтімі бойынша қандай ұзақ мерзімді жағдай жасайды?,0.429,akorda_012_p12,,"жақсартып, ұлттың жаңа сапасын қалыптастыру. Сондықтан біз білімді, еңбекқор, жасампаз ұрпақты, яғни адал азаматтарды тәрбиелеуге баса мән беруіміз қажет. Қазіргі таңда дүние жүзінің әрбір түкпірінде адам капиталы немесе адам сапасы туралы айтылуда. Бұл - бүгінгі технологиялық заманның сұранысы, талабы. Еліміз үшін бұл - аса маңызды стратегиялық міндет. Осы істе әйелдердің рөлі айрықша екені сөзсіз. Қазақстан әлеуметтік саясатқа әрдайым жауапкершілікпен қараған. Шын мәнінде мұқтаж азаматтарымызға нақты, атаулы көмек көрсетіледі. Бұл саясат алдағы уақытта да жалғасады. Мысалы, елімізде бала дүние келген кезде тиісті әлеуметтік төлемдер жасалады. Берілетін қаржының көлемі қомақты. Бұдан бөлек, сәби бір жарым жасқа толғанша жөргекпұл төленеді. Көптеген мемлекетте, соның ішінде Еуропаның бай-қуатты елдерінде әйелдер екі-үш айдан кейін жұмысқа шығуға мәжбүр. Ал Қазақстанда жас аналар үш жылға дейін үйде отырып,"
TRUE,ood_q0176,low_overlap,Елдегі көптеген шетелдік елдерден айырмашылығымыз - жас аналар баласын бағу үшін үйде неше жыл отырады?,0.429,akorda_012_p12,,"жақсартып, ұлттың жаңа сапасын қалыптастыру. Сондықтан біз білімді, еңбекқор, жасампаз ұрпақты, яғни адал азаматтарды тәрбиелеуге баса мән беруіміз қажет. Қазіргі таңда дүние жүзінің әрбір түкпірінде адам капиталы немесе адам сапасы туралы айтылуда. Бұл - бүгінгі технологиялық заманның сұранысы, талабы. Еліміз үшін бұл - аса маңызды стратегиялық міндет. Осы істе әйелдердің рөлі айрықша екені сөзсіз. Қазақстан әлеуметтік саясатқа әрдайым жауапкершілікпен қараған. Шын мәнінде мұқтаж азаматтарымызға нақты, атаулы көмек көрсетіледі. Бұл саясат алдағы уақытта да жалғасады. Мысалы, елімізде бала дүние келген кезде тиісті әлеуметтік төлемдер жасалады. Берілетін қаржының көлемі қомақты. Бұдан бөлек, сәби бір жарым жасқа толғанша жөргекпұл төленеді. Көптеген мемлекетте, соның ішінде Еуропаның бай-қуатты елдерінде әйелдер екі-үш айдан кейін жұмысқа шығуға мәжбүр. Ал Қазақстанда жас аналар үш жылға дейін үйде отырып,"
TRUE,ood_q0177,factoid,Отбасын қорғау мәселелері жөніндегі қандай жаңа қоғамдық лауазым енгізілуде?,0.889,akorda_012_p14,,"бекітіліп отыр. Мұндай заң ережесі балалардың құқықтарын қорғауға, сондай-ақ әйелдер мен аналардың отбасындағы рөлін нығайтуға мүмкіндік береді. ""Неке және отбасы, ана, әке мен бала мемлекет қорғауында болады"" деген норма заманға сай жаңа мазмұнмен толықты. Құқықтық тұрғыдан анағұрлым дәл тіркестер арқылы қыздарды тұрмыс құруға мәжбүрлеу секілді ұят құбылыстарға Конституцияда тосқауыл қойылады. Отбасын қорғау мәселелері жөніндегі уәкіл қоғамдық лауазымын енгізу адам құқықтарының қорғалуы мен отбасы институтын күшейтетініне сенімдімін. Отбасы омбудсмені Президент жанындағы Әйелдер істері және отбасылық-демографиялық саясат жөніндегі ұлттық комиссия төрағасының бірінші орынбасары ретінде қызмет етіп, атқарылған істер туралы Мемлекет басшысына есеп беріп отырады. Мұндай жүйе тұрмыстық зорлық-зомбылықтың алдын алу шараларын кешенді түрде жолға қоюмен қатар, отбасы саясатындағы басқа маңызды түйткілдерді шешуге мүмкіндік береді. Халық Конституциясының жобасы референдумда жұртшылықтың жаппай қолдауына ие"
TRUE,ood_q0178,low_overlap,Ана мен бала мүддесін қорғайтын қоғамдық институционалдық құрылым қалай құрылды?,0.667,akorda_012_p14,,"бекітіліп отыр. Мұндай заң ережесі балалардың құқықтарын қорғауға, сондай-ақ әйелдер мен аналардың отбасындағы рөлін нығайтуға мүмкіндік береді. ""Неке және отбасы, ана, әке мен бала мемлекет қорғауында болады"" деген норма заманға сай жаңа мазмұнмен толықты. Құқықтық тұрғыдан анағұрлым дәл тіркестер арқылы қыздарды тұрмыс құруға мәжбүрлеу секілді ұят құбылыстарға Конституцияда тосқауыл қойылады. Отбасын қорғау мәселелері жөніндегі уәкіл қоғамдық лауазымын енгізу адам құқықтарының қорғалуы мен отбасы институтын күшейтетініне сенімдімін. Отбасы омбудсмені Президент жанындағы Әйелдер істері және отбасылық-демографиялық саясат жөніндегі ұлттық комиссия төрағасының бірінші орынбасары ретінде қызмет етіп, атқарылған істер туралы Мемлекет басшысына есеп беріп отырады. Мұндай жүйе тұрмыстық зорлық-зомбылықтың алдын алу шараларын кешенді түрде жолға қоюмен қатар, отбасы саясатындағы басқа маңызды түйткілдерді шешуге мүмкіндік береді. Халық Конституциясының жобасы референдумда жұртшылықтың жаппай қолдауына ие"
TRUE,ood_q0179,factoid,Ескі дәстүр мен заманауи құндылықтарды ұштастыру мәселесінде қандай халық даналығына сүйену керек?,0.5,akorda_012_p17,,"Мәселе - жаһандық үдерістерге еліктеу туралы да емес, алдымызда тұрған мақсат - болмысымызды жоғалтып, бабаларымыз аманат еткен Ұлы даланың баға жетпес мұрасын жадымыздан шығарып алмау. Оған біздің құқымыз жоқ. Дегенмен ""Дәстүрдің озығы бар, тозығы бар"" дейді. Біз көне заманнан бері келе жатса да, қазіргі дәуірге сай келетін құндылықтарды ғана пайдалануымыз керек. Сонда ғана дүние жүзінде нағыз жасампаз ұлт ретінде мойындаламыз. Конституциямыздың жаңа жобасы мәдени кодымызды сақтап, жалпыұлттық бірегейлігімізді нығайтуға мүмкіндік береді. Осылайша, еліміздің Бас құжаты халқымызды дәстүр мен даму үйлесім тапқан даңғыл жолға түсірмек. Қуатты және тұрақты экономикасы бар Әділетті, бәсекеге қабілетті Қазақстанды құруға жетелейтін орнықты дамудың институттық және құқықтық негіздері Конституция жобасында көрініс тапты. Ал қазіргі Ата Заңымыз қабылданған шақта Қазақстан еңсесін енді тіктеп жатқан еді. Ол кезде Егемендікті"
TRUE,ood_q0180,paraphrase,Жаңа заманға бейімделу үшін біз қандай тарихи ұстанымды қолдануымыз қажет?,0.3,akorda_012_p17,,"Мәселе - жаһандық үдерістерге еліктеу туралы да емес, алдымызда тұрған мақсат - болмысымызды жоғалтып, бабаларымыз аманат еткен Ұлы даланың баға жетпес мұрасын жадымыздан шығарып алмау. Оған біздің құқымыз жоқ. Дегенмен ""Дәстүрдің озығы бар, тозығы бар"" дейді. Біз көне заманнан бері келе жатса да, қазіргі дәуірге сай келетін құндылықтарды ғана пайдалануымыз керек. Сонда ғана дүние жүзінде нағыз жасампаз ұлт ретінде мойындаламыз. Конституциямыздың жаңа жобасы мәдени кодымызды сақтап, жалпыұлттық бірегейлігімізді нығайтуға мүмкіндік береді. Осылайша, еліміздің Бас құжаты халқымызды дәстүр мен даму үйлесім тапқан даңғыл жолға түсірмек. Қуатты және тұрақты экономикасы бар Әділетті, бәсекеге қабілетті Қазақстанды құруға жетелейтін орнықты дамудың институттық және құқықтық негіздері Конституция жобасында көрініс тапты. Ал қазіргі Ата Заңымыз қабылданған шақта Қазақстан еңсесін енді тіктеп жатқан еді. Ол кезде Егемендікті"
TRUE,ood_q0181,low_overlap,"Біздің бабалардан қалған мұрамыздың ішінен не нәрсені іріктеп алып, дамытуымыз керек?",0.3,akorda_012_p17,,"Мәселе - жаһандық үдерістерге еліктеу туралы да емес, алдымызда тұрған мақсат - болмысымызды жоғалтып, бабаларымыз аманат еткен Ұлы даланың баға жетпес мұрасын жадымыздан шығарып алмау. Оған біздің құқымыз жоқ. Дегенмен ""Дәстүрдің озығы бар, тозығы бар"" дейді. Біз көне заманнан бері келе жатса да, қазіргі дәуірге сай келетін құндылықтарды ғана пайдалануымыз керек. Сонда ғана дүние жүзінде нағыз жасампаз ұлт ретінде мойындаламыз. Конституциямыздың жаңа жобасы мәдени кодымызды сақтап, жалпыұлттық бірегейлігімізді нығайтуға мүмкіндік береді. Осылайша, еліміздің Бас құжаты халқымызды дәстүр мен даму үйлесім тапқан даңғыл жолға түсірмек. Қуатты және тұрақты экономикасы бар Әділетті, бәсекеге қабілетті Қазақстанды құруға жетелейтін орнықты дамудың институттық және құқықтық негіздері Конституция жобасында көрініс тапты. Ал қазіргі Ата Заңымыз қабылданған шақта Қазақстан еңсесін енді тіктеп жатқан еді. Ол кезде Егемендікті"
TRUE,ood_q0182,factoid,Жаңа Конституция жобасында қандай қағидат айқындала түсті?,0.857,akorda_013_p04,,"мемлекетті басқарудың жаңа жүйесін қалыптастыру деген сөз. Ұсынылған түзетулер билік құзыреттерін қайта бөлуге, тежемелік және тепе-теңдік жүйесіндегі теңгерімді күшейтуге, ең бастысы, барлық саяси институттардың тиімділігі мен орнықтылығын жақсартуға мүмкіндік береді. Жаңа Конституция жобасында ""адам мемлекет үшін емес, мемлекет адам үшін"" қағидаты айқындала түсті. Біз 2019 жылдан бері дәйекті түрде осы жолмен жүріп келеміз. Түптеп келгенде, ұсынылып отырған өзгерістердің арқауы - бір. Бұл - адамдардың және азаматтардың құқықтары мен бостандықтарын қорғау. Бұл - жалаң сөз емес. Біз адам құқығының қорғалуына кепілдік беретін және оның нақты жолдары айқын көрсетілетін біртұтас жүйе қалыптастырамыз. Мысалы, адвокаттардың ұсынысымен Ата Заң жобасына адвокатура туралы жеке бап қосылды. Жаңа Конституция жобасында білім беру жүйесіне баса мән беру арқылы мемлекеттің зайырлы сипаты да нақтылана түсті. Ал ""Неке -"
TRUE,ood_q0183,paraphrase,Азаматтардың мүддесін бірінші орынға қоятын басты саяси қағида қалай аталады?,0.4,akorda_013_p04,,"мемлекетті басқарудың жаңа жүйесін қалыптастыру деген сөз. Ұсынылған түзетулер билік құзыреттерін қайта бөлуге, тежемелік және тепе-теңдік жүйесіндегі теңгерімді күшейтуге, ең бастысы, барлық саяси институттардың тиімділігі мен орнықтылығын жақсартуға мүмкіндік береді. Жаңа Конституция жобасында ""адам мемлекет үшін емес, мемлекет адам үшін"" қағидаты айқындала түсті. Біз 2019 жылдан бері дәйекті түрде осы жолмен жүріп келеміз. Түптеп келгенде, ұсынылып отырған өзгерістердің арқауы - бір. Бұл - адамдардың және азаматтардың құқықтары мен бостандықтарын қорғау. Бұл - жалаң сөз емес. Біз адам құқығының қорғалуына кепілдік беретін және оның нақты жолдары айқын көрсетілетін біртұтас жүйе қалыптастырамыз. Мысалы, адвокаттардың ұсынысымен Ата Заң жобасына адвокатура туралы жеке бап қосылды. Жаңа Конституция жобасында білім беру жүйесіне баса мән беру арқылы мемлекеттің зайырлы сипаты да нақтылана түсті. Ал ""Неке -"
TRUE,ood_q0184,low_overlap,Біздің мемлекеттік басқару жүйесіндегі адам құқықтары мен мемлекеттің рөлін сипаттайтын негізгі идеология қандай?,0.583,akorda_013_p04,,"мемлекетті басқарудың жаңа жүйесін қалыптастыру деген сөз. Ұсынылған түзетулер билік құзыреттерін қайта бөлуге, тежемелік және тепе-теңдік жүйесіндегі теңгерімді күшейтуге, ең бастысы, барлық саяси институттардың тиімділігі мен орнықтылығын жақсартуға мүмкіндік береді. Жаңа Конституция жобасында ""адам мемлекет үшін емес, мемлекет адам үшін"" қағидаты айқындала түсті. Біз 2019 жылдан бері дәйекті түрде осы жолмен жүріп келеміз. Түптеп келгенде, ұсынылып отырған өзгерістердің арқауы - бір. Бұл - адамдардың және азаматтардың құқықтары мен бостандықтарын қорғау. Бұл - жалаң сөз емес. Біз адам құқығының қорғалуына кепілдік беретін және оның нақты жолдары айқын көрсетілетін біртұтас жүйе қалыптастырамыз. Мысалы, адвокаттардың ұсынысымен Ата Заң жобасына адвокатура туралы жеке бап қосылды. Жаңа Конституция жобасында білім беру жүйесіне баса мән беру арқылы мемлекеттің зайырлы сипаты да нақтылана түсті. Ал ""Неке -"
TRUE,ood_q0185,factoid,Соңғы 30 жылда жеткен барлық жетістігіміздің бастауында не тұрғаны сөзсіз?,1.0,akorda_013_p07,,"айтқанда, жаңа Конституция жобасын шын мәнінде озық, яғни түбегейлі жаңарған, әрбір тұсы сарапталған, сапалы жазылған мәтін деп атауға толық негіз бар. Онда конституциялық құрылысқа қатысты әлемдегі үздік тәжірибелер көрініс тапқан, адам құқықтары және ұлттық мүддеміз толық қорғалған. Әрине, қазіргі Конституциямыздың мән-маңызын ешкім жоққа шығармайды. Соңғы 30 жылда жеткен барлық жетістігіміздің бастауында Ата Заңымыз тұрғаны сөзсіз. Бұл - тұңғыш Президент Нұрсұлтан Әбішұлы Назарбаевтың табанды еңбегінің арқасы. Дегенмен бұл құжат еліміз енді ғана еңсесін тіктей бастаған кезде қабылданғанын ескерген жөн. Онда Тәуелсіздіктің алғашқы кезеңіндегі қиын күндердің ізі бар. Солай болуы да заңды. Сол кезден бері еліміз адам танымастай өзгерді. Болашағымызға көбі күмәнмен қараса да, Қазақстан халықаралық беделі жоғары, мықты мемлекетке айналды. Қазір әлемдегі геосаяси, геоэкономикалық, технологиялық ахуал түбегейлі өзгеріп жатыр. Соңғы жылдары"
TRUE,ood_q0186,paraphrase,Тәуелсіздік кезеңіндегі барлық табыстарымыздың іргетасы ретінде не аталады?,0.429,akorda_013_p07,,"айтқанда, жаңа Конституция жобасын шын мәнінде озық, яғни түбегейлі жаңарған, әрбір тұсы сарапталған, сапалы жазылған мәтін деп атауға толық негіз бар. Онда конституциялық құрылысқа қатысты әлемдегі үздік тәжірибелер көрініс тапқан, адам құқықтары және ұлттық мүддеміз толық қорғалған. Әрине, қазіргі Конституциямыздың мән-маңызын ешкім жоққа шығармайды. Соңғы 30 жылда жеткен барлық жетістігіміздің бастауында Ата Заңымыз тұрғаны сөзсіз. Бұл - тұңғыш Президент Нұрсұлтан Әбішұлы Назарбаевтың табанды еңбегінің арқасы. Дегенмен бұл құжат еліміз енді ғана еңсесін тіктей бастаған кезде қабылданғанын ескерген жөн. Онда Тәуелсіздіктің алғашқы кезеңіндегі қиын күндердің ізі бар. Солай болуы да заңды. Сол кезден бері еліміз адам танымастай өзгерді. Болашағымызға көбі күмәнмен қараса да, Қазақстан халықаралық беделі жоғары, мықты мемлекетке айналды. Қазір әлемдегі геосаяси, геоэкономикалық, технологиялық ахуал түбегейлі өзгеріп жатыр. Соңғы жылдары"
TRUE,ood_q0187,low_overlap,Еліміздің бүгінгі жетістіктерінің арқауы болған негізгі құқықтық құжат қайсы?,0.556,akorda_013_p07,,"айтқанда, жаңа Конституция жобасын шын мәнінде озық, яғни түбегейлі жаңарған, әрбір тұсы сарапталған, сапалы жазылған мәтін деп атауға толық негіз бар. Онда конституциялық құрылысқа қатысты әлемдегі үздік тәжірибелер көрініс тапқан, адам құқықтары және ұлттық мүддеміз толық қорғалған. Әрине, қазіргі Конституциямыздың мән-маңызын ешкім жоққа шығармайды. Соңғы 30 жылда жеткен барлық жетістігіміздің бастауында Ата Заңымыз тұрғаны сөзсіз. Бұл - тұңғыш Президент Нұрсұлтан Әбішұлы Назарбаевтың табанды еңбегінің арқасы. Дегенмен бұл құжат еліміз енді ғана еңсесін тіктей бастаған кезде қабылданғанын ескерген жөн. Онда Тәуелсіздіктің алғашқы кезеңіндегі қиын күндердің ізі бар. Солай болуы да заңды. Сол кезден бері еліміз адам танымастай өзгерді. Болашағымызға көбі күмәнмен қараса да, Қазақстан халықаралық беделі жоғары, мықты мемлекетке айналды. Қазір әлемдегі геосаяси, геоэкономикалық, технологиялық ахуал түбегейлі өзгеріп жатыр. Соңғы жылдары"
TRUE,ood_q0188,factoid,Жаңа Конституция жобасына енгізілген өзгерістердің басты мақсаты не?,1.0,akorda_013_p08,,"қараса да, Қазақстан халықаралық беделі жоғары, мықты мемлекетке айналды. Қазір әлемдегі геосаяси, геоэкономикалық, технологиялық ахуал түбегейлі өзгеріп жатыр. Соңғы жылдары Қазақстан да көптеген өзгерісті бастан өткерді. Бұл өзгерістер ұлт санасына ықпал етті, тіпті, зор сілкініс әкелді десек, қате болмас. Сондықтан еліміздің мақсат-міндеттерін, құндылықтары мен қағидаттарын заман талабына сай, конституциялық деңгейде жаңғырту айрықша маңызды. Жаңа Конституцияның жобасы жекелеген түзетулер енгізілген жоба емес. Бұл өзгерістердің басты мақсаты - жаңа тарихи дәуірде мемлекеттің негіздерін түбегейлі қайта құру, қоғамдық сананы жаңғырту. Жаңа Конституцияның жобасына аса қажетті әрі озық нормалар енгізілген. Біз бәріміз бір ел болып ырыс-ынтымағымызды, береке-бірлігімізді сақтай отырып, эволюциялық, яғни табиғи жолмен дамып келеміз. Бұл - өте маңызды. Бұдан басқа жол жоқ. Жаңа Конституция Қазақстанды тың қарқынмен өркендетуге, әр азаматтың әлеуетін арттыруға жол"
TRUE,ood_q0189,paraphrase,Ата заңды жаңартудағы негізгі мұрат қандай?,0.167,akorda_013_p08,,"қараса да, Қазақстан халықаралық беделі жоғары, мықты мемлекетке айналды. Қазір әлемдегі геосаяси, геоэкономикалық, технологиялық ахуал түбегейлі өзгеріп жатыр. Соңғы жылдары Қазақстан да көптеген өзгерісті бастан өткерді. Бұл өзгерістер ұлт санасына ықпал етті, тіпті, зор сілкініс әкелді десек, қате болмас. Сондықтан еліміздің мақсат-міндеттерін, құндылықтары мен қағидаттарын заман талабына сай, конституциялық деңгейде жаңғырту айрықша маңызды. Жаңа Конституцияның жобасы жекелеген түзетулер енгізілген жоба емес. Бұл өзгерістердің басты мақсаты - жаңа тарихи дәуірде мемлекеттің негіздерін түбегейлі қайта құру, қоғамдық сананы жаңғырту. Жаңа Конституцияның жобасына аса қажетті әрі озық нормалар енгізілген. Біз бәріміз бір ел болып ырыс-ынтымағымызды, береке-бірлігімізді сақтай отырып, эволюциялық, яғни табиғи жолмен дамып келеміз. Бұл - өте маңызды. Бұдан басқа жол жоқ. Жаңа Конституция Қазақстанды тың қарқынмен өркендетуге, әр азаматтың әлеуетін арттыруға жол"
TRUE,ood_q0190,low_overlap,Еліміздің саяси құрылымын өзгерту арқылы біз не нәрсеге қол жеткізуді көздейміз?,0.3,akorda_013_p08,,"қараса да, Қазақстан халықаралық беделі жоғары, мықты мемлекетке айналды. Қазір әлемдегі геосаяси, геоэкономикалық, технологиялық ахуал түбегейлі өзгеріп жатыр. Соңғы жылдары Қазақстан да көптеген өзгерісті бастан өткерді. Бұл өзгерістер ұлт санасына ықпал етті, тіпті, зор сілкініс әкелді десек, қате болмас. Сондықтан еліміздің мақсат-міндеттерін, құндылықтары мен қағидаттарын заман талабына сай, конституциялық деңгейде жаңғырту айрықша маңызды. Жаңа Конституцияның жобасы жекелеген түзетулер енгізілген жоба емес. Бұл өзгерістердің басты мақсаты - жаңа тарихи дәуірде мемлекеттің негіздерін түбегейлі қайта құру, қоғамдық сананы жаңғырту. Жаңа Конституцияның жобасына аса қажетті әрі озық нормалар енгізілген. Біз бәріміз бір ел болып ырыс-ынтымағымызды, береке-бірлігімізді сақтай отырып, эволюциялық, яғни табиғи жолмен дамып келеміз. Бұл - өте маңызды. Бұдан басқа жол жоқ. Жаңа Конституция Қазақстанды тың қарқынмен өркендетуге, әр азаматтың әлеуетін арттыруға жол"
TRUE,ood_q0191,factoid,Ұлттық антифрод-орталығы қанша азаматты алаяқтардың арбауынан сақтап қалды?,0.889,akorda_013_p29,,"қолдан жасап, оны шешу үшін мемлекеттен ауқымды инвестиция бөлеміз. Бұлай болмайды. Цифрлық трансформация кезеңінде, ең алдымен, жеке адамның мүддесіне нұқсан келуі мүмкін. Сондықтан дербес деректердің сенімді қорғалуын қамтамасыз етуге айрықша назар аудару керек. Дербес деректердің тарап кетуі, онлайн-алаяқтық, жасанды интеллектіні қылмыс құралы ретінде пайдалану - мұның бәрі біздің елде де, шетелде де қалыпты жағдайға айналды. Біз Қаржылық мониторинг агенттігі мен басқа да құқық қорғау органдарын жұмылдырып, киберқылмыспен және алаяқтықпен күресу үшін нақты шаралар қабылдап жатырмыз. Ұлттық антифрод-орталығы 90 мың азаматты алаяқтардың арбауынан сақтап қалды. Үкіметке тиісті мекемелермен бірге киберқауіпсіздікті қамтамасыз ету және азаматтардың деректерін қорғау мәселесін кешенді түрде мұқият саралап, қарауды тапсырамын. Бұдан бөлек, жақында Ұлттық құрылтайда атап өткенімдей, цифрлық дербес деректерді қорғау мәселесі конституциялық деңгейде бекітіліп, айқындалуы керек. Әлеуметтік"
TRUE,ood_q0192,paraphrase,Интернеттегі қылмыстық әрекеттерден зардап шегуден қанша адамды құтқарып қалды?,0.222,akorda_013_p29,,"қолдан жасап, оны шешу үшін мемлекеттен ауқымды инвестиция бөлеміз. Бұлай болмайды. Цифрлық трансформация кезеңінде, ең алдымен, жеке адамның мүддесіне нұқсан келуі мүмкін. Сондықтан дербес деректердің сенімді қорғалуын қамтамасыз етуге айрықша назар аудару керек. Дербес деректердің тарап кетуі, онлайн-алаяқтық, жасанды интеллектіні қылмыс құралы ретінде пайдалану - мұның бәрі біздің елде де, шетелде де қалыпты жағдайға айналды. Біз Қаржылық мониторинг агенттігі мен басқа да құқық қорғау органдарын жұмылдырып, киберқылмыспен және алаяқтықпен күресу үшін нақты шаралар қабылдап жатырмыз. Ұлттық антифрод-орталығы 90 мың азаматты алаяқтардың арбауынан сақтап қалды. Үкіметке тиісті мекемелермен бірге киберқауіпсіздікті қамтамасыз ету және азаматтардың деректерін қорғау мәселесін кешенді түрде мұқият саралап, қарауды тапсырамын. Бұдан бөлек, жақында Ұлттық құрылтайда атап өткенімдей, цифрлық дербес деректерді қорғау мәселесі конституциялық деңгейде бекітіліп, айқындалуы керек. Әлеуметтік"
TRUE,ood_q0193,low_overlap,Қаржылық алаяқтардың кесірінен қаржысын жоғалту қаупінен қанша отандасымыз қорғалды?,0.375,akorda_013_p29,,"қолдан жасап, оны шешу үшін мемлекеттен ауқымды инвестиция бөлеміз. Бұлай болмайды. Цифрлық трансформация кезеңінде, ең алдымен, жеке адамның мүддесіне нұқсан келуі мүмкін. Сондықтан дербес деректердің сенімді қорғалуын қамтамасыз етуге айрықша назар аудару керек. Дербес деректердің тарап кетуі, онлайн-алаяқтық, жасанды интеллектіні қылмыс құралы ретінде пайдалану - мұның бәрі біздің елде де, шетелде де қалыпты жағдайға айналды. Біз Қаржылық мониторинг агенттігі мен басқа да құқық қорғау органдарын жұмылдырып, киберқылмыспен және алаяқтықпен күресу үшін нақты шаралар қабылдап жатырмыз. Ұлттық антифрод-орталығы 90 мың азаматты алаяқтардың арбауынан сақтап қалды. Үкіметке тиісті мекемелермен бірге киберқауіпсіздікті қамтамасыз ету және азаматтардың деректерін қорғау мәселесін кешенді түрде мұқият саралап, қарауды тапсырамын. Бұдан бөлек, жақында Ұлттық құрылтайда атап өткенімдей, цифрлық дербес деректерді қорғау мәселесі конституциялық деңгейде бекітіліп, айқындалуы керек. Әлеуметтік"
